2024-01-15 22:07:09,561 INFO  ExportHelperExtension.cs: 1136 - Found 109 in stickbug_v2-1
2024-01-15 22:07:09,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stickbug_v2-1
2024-01-15 22:07:09,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,562 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,562 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_60_top-1
2024-01-15 22:07:09,563 INFO  ExportHelperExtension.cs: 1136 - Found 40 in back_60_top-1
2024-01-15 22:07:09,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_60_top-1
2024-01-15 22:07:09,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,564 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,607 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-15 22:07:09,608 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-01-15 22:07:09,609 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-15 22:07:18,670 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:07:22,291 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:07:38,069 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:07:41,372 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:07:42,828 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:49,735 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:49,912 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:50,112 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:50,713 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:50,865 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:51,031 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:52,231 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:08:52,369 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:09:08,873 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:09:11,443 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:09:13,203 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:10:17,527 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:10:19,993 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:10:22,568 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:11:50,213 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:11:52,023 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:11:53,702 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:11:55,693 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:13:17,923 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
